Rank(w), Word, Freq(w), r*P(w), log(r), log(Freq(w)) 
12154,whistlingly,1,0.07071623901786234,4.084719232011298,0.0,
12155,profaned,1,0.07072205736894165,4.084754963179354,0.0,
12156,pretending,1,0.07072787572002094,4.084790691407905,0.0,
12157,Closing,1,0.07073369407110025,4.0848264166974335,0.0,
12158,affidavit,1,0.07073951242217956,4.084862139048422,0.0,
12159,mugs,1,0.07074533077325885,4.084897858461355,0.0,
12160,fifties,1,0.07075114912433816,4.084933574936716,0.0,
12161,diademed,1,0.07075696747541747,4.084969288474987,0.0,
12162,flinty,1,0.07076278582649677,4.085004999076652,0.0,
12163,Tomahawk,1,0.07076860417757608,4.085040706742194,0.0,
12164,firmaments,1,0.07077442252865537,4.0850764114720945,0.0,
12165,ass,1,0.07078024087973468,4.085112113266837,0.0,
12166,transferringly,1,0.07078605923081399,4.0851478121269045,0.0,
12167,Blanket,1,0.07079187758189329,4.085183508052778,0.0,
12168,lumps,1,0.0707976959329726,4.085219201044942,0.0,
12169,THY,1,0.0708035142840519,4.085254891103877,0.0,
12170,lingers,1,0.0708093326351312,4.085290578230065,0.0,
12171,equity,1,0.07081515098621051,4.0853262624239886,0.0,
12172,welding,1,0.07082096933728982,4.08536194368613,0.0,
12173,gingerly,1,0.07082678768836911,4.085397622016969,0.0,
12174,fantasy,1,0.07083260603944842,4.08543329741699,0.0,
12175,amaze,1,0.07083842439052772,4.085468969886672,0.0,
12176,leapest,1,0.07084424274160703,4.085504639426498,0.0,
12177,discipline,1,0.07085006109268634,4.085540306036948,0.0,
12178,soberly,1,0.07085587944376563,4.085575969718504,0.0,
12179,suspiciously,1,0.07086169779484494,4.0856116304716465,0.0,
12180,chaotic,1,0.07086751614592425,4.085647288296856,0.0,
12181,frail,1,0.07087333449700355,4.085682943194615,0.0,
12182,device,1,0.07087915284808285,4.085718595165402,0.0,
12183,inuendoes,1,0.07088497119916216,4.085754244209699,0.0,
12184,deathful,1,0.07089078955024146,4.085789890327987,0.0,
12185,Comparing,1,0.07089660790132077,4.085825533520743,0.0,
12186,napping,1,0.07090242625240006,4.085861173788451,0.0,
12187,Detached,1,0.07090824460347937,4.085896811131588,0.0,
12188,absurdly,1,0.07091406295455868,4.085932445550636,0.0,
12189,imperceptibly,1,0.07091988130563798,4.085968077046074,0.0,
12190,apex,1,0.07092569965671729,4.086003705618382,0.0,
12191,Sammy,1,0.0709315180077966,4.086039331268039,0.0,
12192,drug,1,0.07093733635887589,4.086074953995525,0.0,
12193,Doctor,1,0.0709431547099552,4.08611057380132,0.0,
12194,torture,1,0.07094897306103451,4.086146190685901,0.0,
12195,dispensed,1,0.0709547914121138,4.086181804649749,0.0,
12196,stifle,1,0.07096060976319311,4.086217415693343,0.0,
12197,snowhowdahed,1,0.07096642811427241,4.086253023817161,0.0,
12198,Indies,1,0.07097224646535172,4.086288629021682,0.0,
12199,Schools,1,0.07097806481643103,4.086324231307385,0.0,
12200,grievances,1,0.07098388316751032,4.086359830674748,0.0,
12201,prescription,1,0.07098970151858963,4.08639542712425,0.0,
12202,tropics,1,0.07099551986966894,4.086431020656368,0.0,
12203,elegant,1,0.07100133822074824,4.086466611271582,0.0,
12204,tinges,1,0.07100715657182755,4.086502198970369,0.0,
12205,wheelbarrow,1,0.07101297492290685,4.086537783753207,0.0,
12206,dwarfed,1,0.07101879327398615,4.086573365620574,0.0,
12207,entreaty,1,0.07102461162506546,4.086608944572948,0.0,
12208,chests,1,0.07103042997614475,4.086644520610805,0.0,
12209,Horatii,1,0.07103624832722406,4.086680093734625,0.0,
12210,admonitory,1,0.07104206667830337,4.086715663944882,0.0,
12211,beefsteaks,1,0.07104788502938267,4.086751231242057,0.0,
12212,studs,1,0.07105370338046198,4.086786795626624,0.0,
12213,denominating,1,0.07105952173154129,4.086822357099062,0.0,
12214,unapparent,1,0.07106534008262058,4.086857915659847,0.0,
12215,guarding,1,0.07107115843369989,4.086893471309455,0.0,
12216,jure,1,0.0710769767847792,4.086929024048365,0.0,
12217,excluding,1,0.0710827951358585,4.086964573877051,0.0,
12218,havens,1,0.0710886134869378,4.087000120795991,0.0,
12219,Hoods,1,0.0710944318380171,4.0870356648056605,0.0,
12220,bait,1,0.07110025018909641,4.087071205906535,0.0,
12221,outlandishness,1,0.07110606854017572,4.087106744099093,0.0,
12222,date,1,0.07111188689125501,4.087142279383808,0.0,
12223,Lit,1,0.07111770524233432,4.087177811761157,0.0,
12224,hummingly,1,0.07112352359341363,4.087213341231615,0.0,
12225,Bosom,1,0.07112934194449293,4.087248867795658,0.0,
12226,unthinking,1,0.07113516029557224,4.087284391453761,0.0,
12227,Wondrous,1,0.07114097864665155,4.087319912206401,0.0,
12228,guardian,1,0.07114679699773084,4.0873554300540516,0.0,
12229,Whitsuntide,1,0.07115261534881015,4.087390944997188,0.0,
12230,deaths,1,0.07115843369988945,4.087426457036285,0.0,
12231,austere,1,0.07116425205096875,4.087461966171819,0.0,
12232,Jig,1,0.07117007040204806,4.087497472404264,0.0,
12233,Praetorians,1,0.07117588875312736,4.087532975734094,0.0,
12234,Paddles,1,0.07118170710420667,4.087568476161784,0.0,
12235,disheartening,1,0.07118752545528598,4.087603973687808,0.0,
12236,hose,1,0.07119334380636527,4.087639468312641,0.0,
12237,intertangled,1,0.07119916215744458,4.0876749600367575,0.0,
12238,Pirates,1,0.07120498050852389,4.08771044886063,0.0,
12239,spoiling,1,0.07121079885960319,4.087745934784734,0.0,
12240,juggler,1,0.0712166172106825,4.087781417809542,0.0,
12241,fittings,1,0.07122243556176179,4.08781689793553,0.0,
12242,remnants,1,0.0712282539128411,4.087852375163169,0.0,
12243,wonderingly,1,0.07123407226392041,4.087887849492933,0.0,
12244,chrysalis,1,0.0712398906149997,4.087923320925297,0.0,
12245,railways,1,0.07124570896607901,4.087958789460733,0.0,
12246,forests,1,0.07125152731715832,4.087994255099714,0.0,
12247,Bartholomew,1,0.07125734566823762,4.088029717842714,0.0,
12248,Elephanta,1,0.07126316401931693,4.088065177690205,0.0,
12249,substances,1,0.07126898237039624,4.088100634642659,0.0,
12250,enticing,1,0.07127480072147553,4.088136088700551,0.0,
12251,SHAKING,1,0.07128061907255484,4.088171539864352,0.0,
12252,PACIFIC,1,0.07128643742363414,4.088206988134535,0.0,
12253,Groan,1,0.07129225577471344,4.088242433511572,0.0,
12254,bowline,1,0.07129807412579275,4.088277875995935,0.0,
12255,recovers,1,0.07130389247687205,4.088313315588096,0.0,
12256,blighted,1,0.07130971082795136,4.088348752288529,0.0,
12257,heroically,1,0.07131552917903067,4.088384186097703,0.0,
12258,neatness,1,0.07132134753010996,4.088419617016092,0.0,
12259,uncharted,1,0.07132716588118927,4.0884550450441655,0.0,
12260,passiveness,1,0.07133298423226858,4.088490470182396,0.0,
12261,survival,1,0.07133880258334788,4.088525892431256,0.0,
12262,uncorking,1,0.07134462093442719,4.088561311791215,0.0,
12263,FIRMLY,1,0.07135043928550648,4.088596728262746,0.0,
12264,HEARS,1,0.07135625763658579,4.088632141846319,0.0,
12265,uncapturable,1,0.0713620759876651,4.088667552542405,0.0,
12266,hardest,1,0.0713678943387444,4.088702960351474,0.0,
12267,convulsive,1,0.0713737126898237,4.088738365273999,0.0,
12268,races,1,0.07137953104090301,4.088773767310448,0.0,
12269,Shake,1,0.07138534939198231,4.088809166461293,0.0,
12270,Swain,1,0.07139116774306162,4.0888445627270045,0.0,
12271,ruffled,1,0.07139698609414093,4.088879956108052,0.0,
12272,PREVIOUS,1,0.07140280444522022,4.088915346604906,0.0,
12273,richly,1,0.07140862279629953,4.088950734218036,0.0,
12274,blotted,1,0.07141444114737883,4.088986118947913,0.0,
12275,unwieldy,1,0.07142025949845814,4.089021500795006,0.0,
12276,grindstone,1,0.07142607784953744,4.089056879759785,0.0,
12277,represents,1,0.07143189620061674,4.089092255842719,0.0,
12278,cite,1,0.07143771455169605,4.089127629044278,0.0,
12279,candies,1,0.07144353290277536,4.089162999364932,0.0,
12280,headland,1,0.07144935125385465,4.089198366805149,0.0,
12281,Unhinge,1,0.07145516960493396,4.089233731365399,0.0,
12282,congenialities,1,0.07146098795601327,4.089269093046149,0.0,
12283,Bachelor,1,0.07146680630709257,4.0893044518478705,0.0,
12284,counterpane,1,0.07147262465817188,4.089339807771031,0.0,
12285,MEMORIAL,1,0.07147844300925117,4.0893751608160995,0.0,
12286,sneaks,1,0.07148426136033048,4.089410510983544,0.0,
12287,lumber,1,0.07149007971140979,4.089445858273834,0.0,
12288,brightness,1,0.07149589806248909,4.089481202687437,0.0,
12289,aggregation,1,0.0715017164135684,4.0895165442248205,0.0,
12290,duelled,1,0.0715075347646477,4.089551882886454,0.0,
12291,disorder,1,0.071513353115727,4.089587218672805,0.0,
12292,Amittai,1,0.07151917146680631,4.08962255158434,0.0,
12293,reappeared,1,0.07152498981788562,4.089657881621529,0.0,
12294,resist,1,0.07153080816896491,4.089693208784839,0.0,
12295,cargo,1,0.07153662652004422,4.089728533074736,0.0,
12296,weakling,1,0.07154244487112352,4.0897638544916886,0.0,
12297,alarms,1,0.07154826322220283,4.089799173036164,0.0,
12298,obstinacy,1,0.07155408157328214,4.08983448870863,0.0,
12299,funereal,1,0.07155989992436143,4.089869801509551,0.0,
12300,Scriptural,1,0.07156571827544074,4.089905111439398,0.0,
12301,flexions,1,0.07157153662652005,4.089940418498634,0.0,
12302,sated,1,0.07157735497759934,4.089975722687729,0.0,
12303,Isolatoes,1,0.07158317332867865,4.090011024007147,0.0,
12304,excludes,1,0.07158899167975796,4.090046322457356,0.0,
12305,powerfully,1,0.07159481003083726,4.0900816180388215,0.0,
12306,Merchant,1,0.07160062838191657,4.09011691075201,0.0,
12307,STUBB,1,0.07160644673299586,4.090152200597387,0.0,
12308,pawn,1,0.07161226508407517,4.090187487575421,0.0,
12309,Giver,1,0.07161808343515448,4.090222771686575,0.0,
12310,excavation,1,0.07162390178623378,4.090258052931317,0.0,
12311,arrah,1,0.07162972013731309,4.09029333131011,0.0,
12312,warehouse,1,0.0716355384883924,4.090328606823422,0.0,
12313,Burton,1,0.07164135683947169,4.0903638794717185,0.0,
12314,throbs,1,0.071647175190551,4.090399149255463,0.0,
12315,Syracuse,1,0.07165299354163031,4.090434416175122,0.0,
12316,chirography,1,0.0716588118927096,4.090469680231161,0.0,
12317,staved,1,0.07166463024378891,4.090504941424044,0.0,
12318,slippered,1,0.07167044859486821,4.090540199754235,0.0,
12319,OVER,1,0.07167626694594752,4.090575455222202,0.0,
12320,unpainted,1,0.07168208529702683,4.090610707828406,0.0,
12321,introduction,1,0.07168790364810612,4.090645957573315,0.0,
12322,feverishly,1,0.07169372199918543,4.090681204457391,0.0,
12323,unfurnished,1,0.07169954035026474,4.090716448481099,0.0,
12324,effectual,1,0.07170535870134404,4.090751689644903,0.0,
12325,miscreants,1,0.07171117705242334,4.090786927949267,0.0,
12326,abridged,1,0.07171699540350265,4.090822163394656,0.0,
12327,Entering,1,0.07172281375458195,4.0908573959815335,0.0,
12328,Cousin,1,0.07172863210566126,4.090892625710363,0.0,
12329,sacramental,1,0.07173445045674055,4.090927852581608,0.0,
12330,clenching,1,0.07174026880781986,4.090963076595732,0.0,
12331,whirlpool,1,0.07174608715889917,4.090998297753198,0.0,
12332,gait,1,0.07175190550997847,4.091033516054471,0.0,
12333,augmented,1,0.07175772386105778,4.0910687315000125,0.0,
12334,Xerxes,1,0.07176354221213709,4.091103944090286,0.0,
12335,stowing,1,0.07176936056321638,4.091139153825755,0.0,
12336,serpentines,1,0.07177517891429569,4.091174360706882,0.0,
12337,Shetland,1,0.071780997265375,4.09120956473413,0.0,
12338,PRESSED,1,0.0717868156164543,4.091244765907961,0.0,
12339,curvicues,1,0.0717926339675336,4.091279964228837,0.0,
12340,weekly,1,0.0717984523186129,4.091315159697223,0.0,
12341,array,1,0.07180427066969221,4.091350352313579,0.0,
12342,kneepans,1,0.07181008902077152,4.091385542078368,0.0,
12343,darkened,1,0.07181590737185081,4.091420728992051,0.0,
12344,turnstile,1,0.07182172572293012,4.091455913055092,0.0,
12345,ignite,1,0.07182754407400943,4.091491094267951,0.0,
12346,sensitive,1,0.07183336242508873,4.091526272631091,0.0,
12347,denunciations,1,0.07183918077616804,4.091561448144972,0.0,
12348,marvellously,1,0.07184499912724734,4.091596620810058,0.0,
12349,benevolently,1,0.07185081747832664,4.091631790626808,0.0,
12350,disks,1,0.07185663582940595,4.0916669575956846,0.0,
12351,visage,1,0.07186245418048524,4.091702121717148,0.0,
12352,strangeness,1,0.07186827253156455,4.0917372829916605,0.0,
12353,Bolivia,1,0.07187409088264386,4.091772441419683,0.0,
12354,versions,1,0.07187990923372316,4.091807597001675,0.0,
12355,thunderings,1,0.07188572758480247,4.091842749738098,0.0,
12356,ticking,1,0.07189154593588178,4.091877899629413,0.0,
12357,frosts,1,0.07189736428696107,4.09191304667608,0.0,
12358,flavorish,1,0.07190318263804038,4.0919481908785595,0.0,
12359,army,1,0.07190900098911969,4.091983332237311,0.0,
12360,feasts,1,0.07191481934019898,4.092018470752797,0.0,
12361,domineer,1,0.0719206376912783,4.092053606425475,0.0,
12362,president,1,0.07192645604235759,4.092088739255806,0.0,
12363,farrago,1,0.0719322743934369,4.092123869244251,0.0,
12364,Despairing,1,0.07193809274451621,4.092158996391268,0.0,
12365,volatile,1,0.0719439110955955,4.092194120697316,0.0,
12366,bridges,1,0.07194972944667481,4.0922292421628566,0.0,
12367,gales,1,0.07195554779775412,4.092264360788348,0.0,
12368,roundly,1,0.07196136614883342,4.09229947657425,0.0,
12369,Must,1,0.07196718449991273,4.092334589521021,0.0,
12370,pig,1,0.07197300285099203,4.092369699629121,0.0,
12371,AFTER,1,0.07197882120207133,4.092404806899008,0.0,
12372,woody,1,0.07198463955315064,4.092439911331141,0.0,
12373,compactness,1,0.07199045790422993,4.09247501292598,0.0,
12374,POKE,1,0.07199627625530924,4.092510111683982,0.0,
12375,crackled,1,0.07200209460638855,4.092545207605606,0.0,
12376,gabled,1,0.07200791295746785,4.092580300691311,0.0,
12377,loiters,1,0.07201373130854716,4.092615390941555,0.0,
12378,vacuity,1,0.07201954965962647,4.092650478356795,0.0,
12379,exterminated,1,0.07202536801070576,4.092685562937491,0.0,
12380,bump,1,0.07203118636178507,4.092720644684099,0.0,
12381,greenness,1,0.07203700471286438,4.092755723597079,0.0,
12382,VOYAGER,1,0.07204282306394368,4.092790799676886,0.0,
12383,biased,1,0.07204864141502298,4.09282587292398,0.0,
12384,YOURS,1,0.07205445976610228,4.092860943338818,0.0,
12385,crest,1,0.07206027811718159,4.092896010921856,0.0,
12386,trackless,1,0.0720660964682609,4.092931075673553,0.0,
12387,Level,1,0.0720719148193402,4.092966137594365,0.0,
12388,policeman,1,0.0720777331704195,4.0930011966847495,0.0,
12389,Mote,1,0.07208355152149881,4.093036252945163,0.0,
12390,pounded,1,0.07208936987257811,4.093071306376063,0.0,
12391,imprecations,1,0.07209518822365742,4.0931063569779065,0.0,
12392,caress,1,0.07210100657473673,4.093141404751149,0.0,
12393,Making,1,0.07210682492581602,4.093176449696249,0.0,
12394,numbness,1,0.07211264327689533,4.09321149181366,0.0,
12395,chassee,1,0.07211846162797463,4.093246531103841,0.0,
12396,aromas,1,0.07212427997905393,4.093281567567246,0.0,
12397,brindled,1,0.07213009833013324,4.093316601204331,0.0,
12398,looming,1,0.07213591668121254,4.093351632015555,0.0,
12399,clove,1,0.07214173503229185,4.093386660001371,0.0,
12400,Am,1,0.07214755338337116,4.093421685162235,0.0,
12401,sofa,1,0.07215337173445045,4.0934567074986035,0.0,
12402,weathering,1,0.07215919008552976,4.093491727010932,0.0,
12403,popped,1,0.07216500843660907,4.093526743699675,0.0,
12404,unobserved,1,0.07217082678768837,4.093561757565289,0.0,
12405,Issuing,1,0.07217664513876768,4.0935967686082275,0.0,
12406,exported,1,0.07218246348984697,4.093631776828947,0.0,
12407,ulceration,1,0.07218828184092628,4.093666782227903,0.0,
12408,perceptible,1,0.07219410019200559,4.093701784805549,0.0,
12409,copying,1,0.07219991854308488,4.093736784562339,0.0,
12410,Church,1,0.0722057368941642,4.09377178149873,0.0,
12411,vehement,1,0.0722115552452435,4.093806775615175,0.0,
12412,Susan,1,0.0722173735963228,4.093841766912128,0.0,
12413,truce,1,0.07222319194740211,4.093876755390045,0.0,
12414,shell,1,0.07222901029848142,4.093911741049379,0.0,
12415,fished,1,0.07223482864956071,4.093946723890583,0.0,
12416,tusked,1,0.07224064700064002,4.093981703914113,0.0,
12417,sacrilegious,1,0.07224646535171932,4.094016681120422,0.0,
12418,wisest,1,0.07225228370279863,4.094051655509965,0.0,
12419,seconds,1,0.07225810205387793,4.094086627083193,0.0,
12420,carpenters,1,0.07226392040495723,4.094121595840561,0.0,
12421,joins,1,0.07226973875603654,4.0941565617825235,0.0,
12422,sofas,1,0.07227555710711585,4.094191524909532,0.0,
12423,mingled,1,0.07228137545819514,4.09422648522204,0.0,
12424,Lent,1,0.07228719380927445,4.094261442720502,0.0,
12425,goney,1,0.07229301216035376,4.09429639740537,0.0,
12426,baker,1,0.07229883051143306,4.0943313492770965,0.0,
12427,receptacle,1,0.07230464886251237,4.094366298336134,0.0,
12428,Growlands,1,0.07231046721359166,4.0944012445829365,0.0,
12429,layn,1,0.07231628556467097,4.094436188017956,0.0,
12430,Sydney,1,0.07232210391575028,4.094471128641644,0.0,
12431,convertible,1,0.07232792226682958,4.094506066454455,0.0,
12432,fanciful,1,0.07233374061790888,4.094541001456839,0.0,
12433,thirstily,1,0.0723395589689882,4.094575933649249,0.0,
12434,turmoil,1,0.07234537732006749,4.094610863032137,0.0,
12435,Ophites,1,0.0723511956711468,4.094645789605955,0.0,
12436,amorous,1,0.07235701402222611,4.0946807133711545,0.0,
12437,Feel,1,0.0723628323733054,4.094715634328187,0.0,
12438,tensing,1,0.07236865072438471,4.094750552477504,0.0,
12439,Post,1,0.072374469075464,4.094785467819558,0.0,
12440,irradiate,1,0.07238028742654332,4.0948203803548,0.0,
12441,investigation,1,0.07238610577762263,4.0948552900836805,0.0,
12442,Horrible,1,0.07239192412870192,4.0948901970066505,0.0,
12443,adroit,1,0.07239774247978123,4.094925101124162,0.0,
12444,depressed,1,0.07240356083086054,4.0949600024366655,0.0,
12445,STRING,1,0.07240937918193983,4.094994900944612,0.0,
12446,Fates,1,0.07241519753301914,4.0950297966484515,0.0,
12447,suitable,1,0.07242101588409845,4.095064689548636,0.0,
12448,clings,1,0.07242683423517775,4.0950995796456136,0.0,
12449,FIXED,1,0.07243265258625706,4.095134466939837,0.0,
12450,gulping,1,0.07243847093733635,4.095169351431755,0.0,
12451,superseded,1,0.07244428928841566,4.095204233121819,0.0,
12452,underlings,1,0.07245010763949497,4.095239112010478,0.0,
12453,whistled,1,0.07245592599057427,4.095273988098182,0.0,
12454,breezeless,1,0.07246174434165358,4.095308861385381,0.0,
12455,lengthened,1,0.07246756269273288,4.095343731872525,0.0,
12456,procuring,1,0.07247338104381218,4.095378599560064,0.0,
12457,disappears,1,0.07247919939489149,4.095413464448447,0.0,
12458,majestical,1,0.0724850177459708,4.095448326538122,0.0,
12459,DEBELL,1,0.0724908360970501,4.095483185829541,0.0,
12460,untold,1,0.0724966544481294,4.0955180423231505,0.0,
12461,untraditionally,1,0.0725024727992087,4.095552896019402,0.0,
12462,quicker,1,0.072508291150288,4.095587746918743,0.0,
12463,mossy,1,0.07251410950136732,4.095622595021622,0.0,
12464,wailing,1,0.07251992785244661,4.095657440328489,0.0,
12465,alert,1,0.07252574620352592,4.095692282839792,0.0,
12466,Colossus,1,0.07253156455460523,4.09572712255598,0.0,
12467,placidly,1,0.07253738290568452,4.0957619594775005,0.0,
12468,Gamming,1,0.07254320125676383,4.095796793604802,0.0,
12469,FLAME,1,0.07254901960784314,4.0958316249383335,0.0,
12470,Jumped,1,0.07255483795892244,4.095866453478543,0.0,
12471,imported,1,0.07256065631000175,4.0959012792258775,0.0,
12472,precincts,1,0.07256647466108104,4.095936102180786,0.0,
12473,Pale,1,0.07257229301216035,4.095970922343715,0.0,
12474,overlording,1,0.07257811136323966,4.096005739715113,0.0,
12475,Indiamen,1,0.07258392971431896,4.096040554295428,0.0,
12476,embayed,1,0.07258974806539827,4.096075366085106,0.0,
12477,flatter,1,0.07259556641647757,4.096110175084596,0.0,
12478,flourishing,1,0.07260138476755687,4.096144981294344,0.0,
12479,uncracked,1,0.07260720311863618,4.096179784714798,0.0,
12480,Siberian,1,0.07261302146971549,4.096214585346405,0.0,
12481,warring,1,0.07261883982079478,4.096249383189612,0.0,
12482,Outside,1,0.07262465817187409,4.096284178244864,0.0,
12483,DANISH,1,0.07263047652295339,4.09631897051261,0.0,
12484,afternoons,1,0.0726362948740327,4.096353759993295,0.0,
12485,sneaking,1,0.072642113225112,4.096388546687367,0.0,
12486,belongest,1,0.0726479315761913,4.096423330595271,0.0,
12487,cartridge,1,0.07265374992727061,4.096458111717453,0.0,
12488,embarking,1,0.07265956827834992,4.096492890054361,0.0,
12489,mutations,1,0.07266538662942922,4.09652766560644,0.0,
12490,cynical,1,0.07267120498050852,4.096562438374136,0.0,
12491,teeter,1,0.07267702333158783,4.096597208357894,0.0,
12492,buckler,1,0.07268284168266713,4.096631975558161,0.0,
12493,cutlass,1,0.07268866003374644,4.096666739975382,0.0,
12494,engineering,1,0.07269447838482573,4.096701501610003,0.0,
12495,incurable,1,0.07270029673590504,4.096736260462468,0.0,
12496,scimetars,1,0.07270611508698435,4.096771016533225,0.0,
12497,belfry,1,0.07271193343806365,4.096805769822717,0.0,
12498,praises,1,0.07271775178914296,4.09684052033139,0.0,
12499,Moorish,1,0.07272357014022227,4.096875268059688,0.0,
12500,sinecures,1,0.07272938849130156,4.096910013008056,0.0,
12501,insupportable,1,0.07273520684238087,4.09694475517694,0.0,
12502,estimate,1,0.07274102519346018,4.096979494566784,0.0,
12503,bullets,1,0.07274684354453947,4.097014231178033,0.0,
12504,settee,1,0.07275266189561878,4.097048965011131,0.0,
12505,launchest,1,0.07275848024669808,4.097083696066521,0.0,
12506,gibberish,1,0.07276429859777739,4.09711842434465,0.0,
12507,maiming,1,0.0727701169488567,4.09715314984596,0.0,
12508,deceptive,1,0.07277593529993599,4.0971878725708955,0.0,
12509,presentment,1,0.0727817536510153,4.097222592519901,0.0,
12510,zoology,1,0.07278757200209461,4.09725730969342,0.0,
12511,confidentially,1,0.0727933903531739,4.097292024091896,0.0,
12512,Ignorance,1,0.07279920870425322,4.0973267357157725,0.0,
12513,outblown,1,0.07280502705533252,4.097361444565494,0.0,
12514,mouse,1,0.07281084540641182,4.097396150641503,0.0,
12515,unfractioned,1,0.07281666375749113,4.097430853944242,0.0,
12516,migrations,1,0.07282248210857042,4.097465554474156,0.0,
12517,loosed,1,0.07282830045964973,4.097500252231686,0.0,
12518,anaconda,1,0.07283411881072904,4.0975349472172775,0.0,
12519,comported,1,0.07283993716180834,4.097569639431371,0.0,
12520,compliance,1,0.07284575551288765,4.097604328874411,0.0,
12521,chimed,1,0.07285157386396696,4.0976390155468385,0.0,
12522,AM,1,0.07285739221504625,4.097673699449098,0.0,
12523,marlingspike,1,0.07286321056612556,4.09770838058163,0.0,
12524,oddly,1,0.07286902891720487,4.097743058944878,0.0,
12525,Vedas,1,0.07287484726828417,4.097777734539283,0.0,
12526,Arrayed,1,0.07288066561936347,4.097812407365289,0.0,
12527,Cistern,1,0.07288648397044277,4.097847077423337,0.0,
12528,transparently,1,0.07289230232152208,4.0978817447138685,0.0,
12529,swamping,1,0.07289812067260139,4.0979164092373255,0.0,
12530,ignore,1,0.07290393902368068,4.09795107099415,0.0,
12531,designation,1,0.07290975737475999,4.097985729984783,0.0,
12532,forefinger,1,0.0729155757258393,4.098020386209668,0.0,
12533,rented,1,0.0729213940769186,4.0980550396692434,0.0,
12534,confoundedly,1,0.0729272124279979,4.0980896903639525,0.0,
12535,ruling,1,0.07293303077907722,4.098124338294236,0.0,
12536,WIND,1,0.07293884913015651,4.098158983460534,0.0,
12537,drabbest,1,0.07294466748123582,4.0981936258632885,0.0,
12538,fronting,1,0.07295048583231512,4.09822826550294,0.0,
12539,pointest,1,0.07295630418339442,4.09826290237993,0.0,
12540,intending,1,0.07296212253447373,4.098297536494697,0.0,
12541,canes,1,0.07296794088555303,4.098332167847684,0.0,
12542,porch,1,0.07297375923663234,4.098366796439331,0.0,
12543,rockings,1,0.07297957758771165,4.0984014222700775,0.0,
12544,engaging,1,0.07298539593879094,4.098436045340363,0.0,
12545,pioneer,1,0.07299121428987025,4.09847066565063,0.0,
12546,economically,1,0.07299703264094956,4.098505283201315,0.0,
12547,WHERE,1,0.07300285099202886,4.098539897992862,0.0,
12548,incommoding,1,0.07300866934310817,4.098574510025707,0.0,
12549,prepares,1,0.07301448769418746,4.098609119300293,0.0,
12550,scrambled,1,0.07302030604526677,4.098643725817057,0.0,
12551,delay,1,0.07302612439634608,4.0986783295764395,0.0,
12552,banks,1,0.07303194274742537,4.0987129305788805,0.0,
12553,characterized,1,0.07303776109850468,4.098747528824818,0.0,
12554,statistically,1,0.07304357944958399,4.098782124314692,0.0,
12555,arpens,1,0.07304939780066329,4.098816717048941,0.0,
12556,ebonness,1,0.0730552161517426,4.098851307028005,0.0,
12557,unrighteous,1,0.0730610345028219,4.098885894252321,0.0,
12558,unflattering,1,0.0730668528539012,4.09892047872233,0.0,
12559,Mother,1,0.07307267120498051,4.0989550604384695,0.0,
12560,portentousness,1,0.0730784895560598,4.098989639401177,0.0,
12561,spreads,1,0.07308430790713911,4.099024215610893,0.0,
12562,usurpation,1,0.07309012625821842,4.099058789068054,0.0,
12563,padlocks,1,0.07309594460929772,4.0990933597731,0.0,
12564,precedes,1,0.07310176296037703,4.099127927726467,0.0,
12565,tangled,1,0.07310758131145634,4.099162492928595,0.0,
12566,rule,1,0.07311339966253563,4.09919705537992,0.0,
12567,compunctions,1,0.07311921801361494,4.099231615080882,0.0,
12568,betaken,1,0.07312503636469425,4.099266172031917,0.0,
12569,torpid,1,0.07313085471577355,4.099300726233463,0.0,
12570,rostrated,1,0.07313667306685286,4.099335277685958,0.0,
12571,knobbed,1,0.07314249141793215,4.099369826389839,0.0,
12572,tipping,1,0.07314830976901146,4.099404372345543,0.0,
12573,sanctorum,1,0.07315412812009077,4.099438915553507,0.0,
12574,Epilogue,1,0.07315994647117006,4.099473456014168,0.0,
12575,bunk,1,0.07316576482224937,4.099507993727965,0.0,
12576,sapling,1,0.07317158317332868,4.099542528695332,0.0,
12577,committed,1,0.07317740152440798,4.099577060916708,0.0,
12578,Thank,1,0.07318321987548729,4.099611590392529,0.0,
12579,Bull,1,0.0731890382265666,4.099646117123231,0.0,
12580,Scoresby,1,0.07319485657764589,4.09968064110925,0.0,
12581,grapnels,1,0.0732006749287252,4.099715162351024,0.0,
12582,unsolved,1,0.0732064932798045,4.099749680848987,0.0,
12583,bounced,1,0.0732123116308838,4.0997841966035775,0.0,
12584,madden,1,0.07321812998196311,4.0998187096152305,0.0,
12585,slink,1,0.07322394833304241,4.099853219884381,0.0,
12586,unblinkingly,1,0.07322976668412172,4.099887727411467,0.0,
12587,pop,1,0.07323558503520103,4.099922232196922,0.0,
12588,driftings,1,0.07324140338628032,4.099956734241183,0.0,
12589,miniatures,1,0.07324722173735963,4.099991233544684,0.0,
12590,Lieutenant,1,0.07325304008843894,4.100025730107863,0.0,
12591,Satanic,1,0.07325885843951824,4.100060223931153,0.0,
12592,Trades,1,0.07326467679059755,4.100094715014989,0.0,
12593,Quitting,1,0.07327049514167684,4.100129203359808,0.0,
12594,bedarned,1,0.07327631349275615,4.100163688966044,0.0,
12595,coves,1,0.07328213184383546,4.100198171834132,0.0,
12596,rafted,1,0.07328795019491476,4.1002326519645065,0.0,
